#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
      24800.000           0.000           0.000      -12140.229         457.026          0.000           0.000       -2380.796          18.825        -12.083       -1876.400      -13822.578         469.399      -1888.483         698.447          -6.452       -1196.488
      25000.000           0.000           0.000      -12022.666         460.835          0.000           0.000       -2338.768          18.349          3.044       -2007.369      -13597.707         471.162      -2004.325         763.727          -8.022       -1248.620
      25200.000           0.000           0.000      -12136.094         453.928          0.000           0.000       -2344.798          19.069          6.427       -2057.947      -13717.907         467.310      -2051.520         762.985          -5.687       -1294.222
      25400.000           0.000           0.000      -11939.951         440.476          0.000           0.000       -2363.259          18.827        -15.395       -2013.132      -13418.715         452.852      -2028.527         884.495          -6.451       -1150.483
      25600.000           0.000           0.000      -11933.418         455.291          0.000           0.000       -2384.774          19.515          5.683       -2068.578      -13543.806         470.317      -2062.895         774.386          -4.489       -1292.998
      25800.000           0.000           0.000      -12010.577         446.917          0.000           0.000       -2375.346          20.296         13.971       -2094.221      -13560.037         462.685      -2080.250         825.886          -4.528       -1258.892
      26000.000           0.000           0.000      -12205.583         453.818          0.000           0.000       -2364.755          19.279         -6.671       -1962.504      -13798.116         467.057      -1969.175         772.222          -6.040       -1202.993
      26200.000           0.000           0.000      -11957.010         456.637          0.000           0.000       -2355.395          18.593          5.439       -2046.750      -13518.424         470.481      -2041.311         793.981          -4.749       -1252.079
      26400.000           0.000           0.000      -12012.029         447.722          0.000           0.000       -2305.754          18.471          2.249       -2084.765      -13513.802         461.308      -2082.516         803.981          -4.885       -1283.420
      26600.000           0.000           0.000      -11897.322         452.188          0.000           0.000       -2384.070          19.156         -0.028       -2064.786      -13430.962         466.383      -2064.814         850.430          -4.961       -1219.345
      26800.000           0.000           0.000      -11413.090         442.469          0.000           0.000       -2354.969          19.457         10.044       -2043.637      -13030.058         455.067      -2033.593         738.001          -6.859       -1302.451
      27000.000           0.000           0.000      -11876.758         457.734          0.000           0.000       -2354.362          19.577         16.096       -2047.763      -13402.787         472.666      -2031.667         828.333          -4.645       -1207.979
      27200.000           0.000           0.000      -11847.806         453.060          0.000           0.000       -2355.307          19.724          8.929       -1953.849      -13347.713         468.222      -1944.920         855.400          -4.562       -1094.082
      27400.000           0.000           0.000      -12116.636         454.482          0.000           0.000       -2378.175          19.782         31.617       -1849.834      -13720.418         469.945      -1818.217         774.393          -4.319       -1048.143
      27600.000           0.000           0.000      -12087.291         466.227          0.000           0.000       -2373.192          20.023         10.575       -1953.260      -13592.699         481.169      -1942.685         867.784          -5.081       -1079.982
      27800.000           0.000           0.000      -11977.961         459.413          0.000           0.000       -2369.462          18.855        -18.007       -1933.666      -13594.648         469.766      -1951.673         752.775          -8.502       -1207.400
      28000.000           0.000           0.000      -11803.009         467.307          0.000           0.000       -2355.241          18.410        -13.504       -1978.136      -13403.447         477.883      -1991.640         754.803          -7.834       -1244.671
      28200.000           0.000           0.000      -12310.138         479.673          0.000           0.000       -2353.333          19.216         -7.656       -2000.274      -13878.899         492.225      -2007.930         784.572          -6.664       -1230.022
      28400.000           0.000           0.000      -12116.640         472.104          0.000           0.000       -2359.657          18.978        -18.099       -2129.745      -13669.732         481.508      -2147.844         806.565          -9.574       -1350.853
      28600.000           0.000           0.000      -12090.302         468.410          0.000           0.000       -2374.014          19.178        -26.536       -2060.945      -13611.035         478.654      -2087.481         853.281          -8.934       -1243.134
      28800.000           0.000           0.000      -12258.787         468.143          0.000           0.000       -2331.248          19.785         -7.005       -2070.432      -13675.756         478.093      -2077.437         914.279          -9.835       -1172.993
      29000.000           0.000           0.000      -12408.753         481.126          0.000           0.000       -2360.337          18.085        -46.175       -2092.993      -13854.703         488.353      -2139.168         914.387         -10.858       -1235.639
      29200.000           0.000           0.000      -12817.217         482.179          0.000           0.000       -2353.964          18.410         -1.952       -2041.869      -14223.122         489.570      -2043.821         948.059         -11.019       -1106.781
      29400.000           0.000           0.000      -12111.790         466.111          0.000           0.000       -2332.580          19.185        -27.557       -2206.385      -13499.876         474.727      -2233.942         944.494         -10.569       -1300.017
      29600.000           0.000           0.000      -12188.179         473.043          0.000           0.000       -2383.253          18.583        -30.437       -2246.118      -13712.182         482.941      -2276.555         859.250          -8.685       -1425.990
      29800.000           0.000           0.000      -12405.760         475.934          0.000           0.000       -2354.581          19.724        -13.516       -2262.128      -13785.433         485.738      -2275.644         974.908          -9.920       -1310.656
      30000.000           0.000           0.000      -12312.628         458.179          0.000           0.000       -2310.604          19.245        -28.991       -2267.347      -13684.562         467.611      -2296.338         938.670          -9.813       -1367.481
      30200.000           0.000           0.000      -12174.430         463.538          0.000           0.000       -2316.906          19.754        -15.218       -2258.259      -13506.176         472.104      -2273.477         985.160         -11.188       -1299.505
      30400.000           0.000           0.000      -11871.479         454.208          0.000           0.000       -2311.602          19.906        -42.902       -1994.198      -13270.297         461.822      -2037.100         912.784         -12.292       -1136.608
      30600.000           0.000           0.000      -11957.598         453.931          0.000           0.000       -2356.448          18.534          0.350       -2102.032      -13509.574         465.204      -2101.682         804.472          -7.261       -1304.471
      30800.000           0.000           0.000      -12012.293         450.185          0.000           0.000       -2364.000          19.126        -13.141       -2017.340      -13581.896         463.601      -2030.481         794.397          -5.710       -1241.794
      31000.000           0.000           0.000      -12147.888         459.108          0.000           0.000       -2374.029          19.637         21.070       -2078.066      -13726.485         473.594      -2056.996         795.432          -5.151       -1266.715
